id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
252,"United Arab Emirates","Abu Dhabi",Europe,"Gulf Internet Exchange",,Planned,0,0,24.43000,54.65000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,383
253,"United States",Albuquerque,"North America",IXNM,http://www.ixnm.net,Defunct,20020200,0,35.08000,-106.65000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
254,"United States","Anchorage ","North America","Anchorage Metropolitan Access Point",,Unknown,0,0,61.21575,-149.86894,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
256,"United States",Atlanta,"North America","Atlanta Internet Exchange",http://www.atlantaix.com,Defunct,20030800,112219,33.86000,-84.40000,0,0,0,0,0.000000,No,2017-10-22,,,,,,,https://www.atlantaix.com/,No,,253
257,"United States",Atlanta,"North America","Atlanta NAP",http://www.atlanta-nap.net/,Unknown,0,0,33.86000,-84.40000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
258,"United States",Atlanta,"North America",MAE-Central,http://www.mae.net/fac/mae-central.htm,Defunct,0,0,33.86000,-84.40000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,http://www.mae.net/fac/mae-central-members.htm,No,,253
260,"United States",Austin,"North America",AUSIX,,Defunct,0,0,30.27000,-97.74000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
261,"United States",Austin,"North America","Austin Metro Access Point",http://www.fc.net/map/austin/,Defunct,0,0,30.27000,-97.74000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
262,"United States",Baltimore,"North America",Baltimore-NAP,http://www.baltimore-nap.net/,Unknown,0,0,39.30000,-76.62000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
264,"United States",Berkeley,"North America","Calren2 North",,Unknown,0,0,37.87000,-122.27000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
265,"United States",Boston,"North America","Boston Metropolitan Exchange Point",http://www.bmxp.net/,Defunct,0,0,42.37000,-71.03000,0,0,0,0,0.000000,No,2009-08-26,,,,,,,http://www.bmxp.net/members.html,No,,253
267,"United States",Chicago,"North America","Ameritech Advanced Data Services Network Access Point",http://aads.net/index.html,Deprecated,0,0,41.85000,-87.65000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
269,"United States",Chicago,"North America",MAE-Chicago,,Defunct,0,0,41.85000,-87.65000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
270,"United States",Chicago,"North America","PacBell ATM Exchange",,Defunct,0,0,41.85000,-87.65000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
271,"United States",Chicago,"North America","STAR TAP",http://www.startap.net/ENGINEERING/IPPLAN.html,Unknown,19980000,0,41.85000,-87.65000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,http://www.startap.net/startap/NETWORKS/,No,,253
273,"United States",Colchester,"North America",VermontIX,http://www.hill.com/trc/vix/index.html,Defunct,0,0,44.55000,-73.18000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
274,"United States",Columbus,"North America",CMH-IX,http://www.cmh-ix.net/,Planned,0,0,40.00000,-83.02000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
275,"United States",Columbus,"North America","Columbus Internet Exchange",http://www.cmh-ix.net/,Unknown,0,0,40.00000,-83.02000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
276,"United States",Columbus,"North America",FiberNAP,http://www.fibernap.net/,Unknown,0,0,40.00000,-83.02000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
277,"United States",Dallas,"North America","Dallas/Fort Worth Metropolitan Access Point",http://www.fc.net/map/dfw/,Unknown,0,0,32.77000,-96.77000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
279,"United States",Dallas,"North America","Excel Telecom NAP",,Unknown,0,0,32.77000,-96.77000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
280,"United States",Dallas,"North America","MAE Central",,Defunct,0,0,32.77000,-96.77000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
281,"United States",Dallas,"North America",MAE-Dallas,,Defunct,0,0,32.77000,-96.77000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
282,"United States",Dallas,"North America","Equinix-Dallas(former PAIX)",http://www.switchanddata.com/Dallas%5Fcolocation/,Deprecated,20020224,0,32.77000,-96.77000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
283,"United States",Denver,"North America","Denver Internet Exchange",,Defunct,0,0,39.75000,-105.00000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
284,"United States",Denver,"North America","Mountain Area Exchange",http://themax.net/,Defunct,0,0,39.75000,-105.00000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
285,"United States",Denver,"North America",Equinix-Denver,,Planned,0,0,39.75000,-105.00000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
286,"United States",Eugene,"North America","Oregon Internet Exchange",http://darkwing.uoregon.edu/~oregonix/,Unknown,0,0,44.05000,-123.08000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
288,"United States",Houston,"North America","Houston Network Access Point",http://www.houston-nap.com/index.html,Defunct,20100000,0,29.75000,-95.35000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
289,"United States",Houston,"North America","Houston MAGIE",,Unknown,0,0,29.75000,-95.35000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
290,"United States",Houston,"North America","Houston Metropolitan Access Point",http://www.fc.net/map/houston/,Unknown,0,0,29.75000,-95.35000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
291,"United States",Houston,"North America",MAE-Houston,,Defunct,0,0,29.75000,-95.35000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
292,"United States",Houston,"North America","Rice EduPOP",,Deprecated,20010510,0,29.75000,-95.35000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
293,"United States",Indianapolis,"North America","Indianapolis Data Exchange",http://www.indyx.net/info,Unknown,0,0,39.77511,-86.10947,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
294,"United States","Los Angeles","North America",6IIX,http://www.6iix.net/,Unknown,0,0,33.97000,-118.25000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
295,"United States","Los Angeles","North America","Calren2 South",,Unknown,0,0,33.97000,-118.25000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
296,"United States","Los Angeles","North America","Equinix Los Angeles IBX",,Unknown,0,0,33.97000,-118.25000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
298,"United States","Los Angeles","North America",MAE-LA,,Defunct,0,0,33.97000,-118.25000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
299,"United States","Los Angeles","North America","Pac Bell Los Angeles Network Access Point",,Defunct,0,0,33.97000,-118.25000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
300,"United States","Los Angeles","North America","Equinix-LA(former Paix)",,Planned,0,0,33.97000,-118.25000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
301,"United States","Los Angeles","North America","Pihana Los Angeles",,"Not an exchange",0,0,33.97000,-118.25000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
302,"United States",Louisville,"North America","Louisville NAP",http://www.louisvillenap.net/,Unknown,0,0,38.20451,-85.70698,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
304,"United States","Marina del Rey","North America","ISI DMZ/Gigapop",,"Not an exchange",0,0,33.99000,-118.46000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
305,"United States",Miami,"North America","BellSouth Multimedia Internet Exchange",,Defunct,0,0,25.83000,-80.29000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
306,"United States",Miami,"North America","AMPATH - Florida International University/CIARA",http://www.ampath.net/,"Not an exchange",20060000,0,25.83000,-80.29000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,http://www.ampath.net/peering.php,No,,253
309,"United States",Minneapolis,"North America","Northern Lights GigaPoP",http://www.northernlights.gigapop.net,"Not an exchange",20000000,0,44.98550,-93.27190,0,0,0,0,0.000000,No,0000-00-00,,,,,,,http://www.northernlights.gigapop.net/participants.shtml,No,,253
310,"United States","Moffett Field","North America",AMES-MIX,,Defunct,0,0,37.41000,-122.05000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
311,"United States","Moffett Field","North America",MAE-West,http://www.mae.net/fac/,Defunct,0,0,37.41000,-122.05000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
312,"United States","Moffett Field","North America",NGIX-West,,Unknown,19980000,0,37.41000,-122.05000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
313,"United States",Nashville,"North America","Nashville City Net",http://www.nap.nashville.tn.us/,Unknown,0,0,36.17000,-86.78000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
314,"United States",Nashville,"North America","Nashville NAP",,Unknown,0,0,36.17000,-86.78000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
316,"United States","New York","North America",6IIX,http://www.6iix.net/,Unknown,0,0,40.75000,-74.00000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
318,"United States","New York","North America",MAE-NY,,Defunct,0,0,40.75000,-74.00000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
319,"United States","New York","North America",MetroIX,http://www.metroix.net/,Unknown,0,0,40.75000,-74.00000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
322,"United States","New York","North America",NY-RIX,,Unknown,0,0,40.75000,-74.00000,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
324,"United States",,"North America",OhioEP,,Defunct,0,0,,,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
326,"United States",Pennsauken,"North America","Sprint NAP",http://www.merit.edu/nsf.architecture/Sprint/index.html,Defunct,0,0,39.95620,-75.05800,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
327,"United States",Philadelphia,"North America","Equinix-Philly(former Paix)",,Planned,0,0,40.11691,-75.01428,0,0,0,0,0.000000,No,0000-00-00,,,,,,,,No,,253
328,"United States",Philadelphia,"North America","The Philadelphia Internet Exchange",http://www.phlix.net/,Defunct,20130100,0,40.11691,-75.01428,0,0,0,0,0.000000,No,0000-00-00,,,,,,,http://phlix.net/,No,,253
